batch | sem | reg_no | branch_code | branch_name | subject_type | subject_code | subject_name | credit
22 | III | 22155126022 | 155 | Computer Science and Engineering (Internet of Things) | theory | 100314 | TECHNICAL WRITING | 3.00
22 | III | 22155126022 | 155 | Computer Science and Engineering (Internet of Things) | practical | 100302P | Analog Electronics Circuits Laboratory | 2.00
22 | III | 22155126022 | 155 | Computer Science and Engineering (Internet of Things) | practical | 100304P | DATA STRUCTURE & ALGORITHMS | 2.00
22 | III | 22155126022 | 155 | Computer Science and Engineering (Internet of Things) | practical | 100313P | OBJECT ORIENTED PROGRAMMING USING C++ | 2.00
22 | III | 22155126022 | 155 | Computer Science and Engineering (Internet of Things) | practical | 100399P | Internship | 4.00
22 | IV | 22155126022 | 155 | Computer Science and Engineering (Internet of Things) | theory | 100403 | Digital Electronics | 3.00
22 | IV | 22155126022 | 155 | Computer Science and Engineering (Internet of Things) | theory | 100404 | Discrete Mathematics | 4.00
22 | IV | 22155126022 | 155 | Computer Science and Engineering (Internet of Things) | theory | 100407 | Human Resource Development and Organizational Behavior | 3.00
22 | IV | 22155126022 | 155 | Computer Science and Engineering (Internet of Things) | theory | 105401 | Computer Organization & Architecture | 3.00
22 | IV | 22155126022 | 155 | Computer Science and Engineering (Internet of Things) | theory | 105402 | Design & Analysis of Algorithms | 3.00
22 | IV | 22155126022 | 155 | Computer Science and Engineering (Internet of Things) | theory | 105403 | Operating Systems | 3.00
22 | IV | 22155126022 | 155 | Computer Science and Engineering (Internet of Things) | practical | 100403P | Digital Electronics | 2.00
22 | IV | 22155126022 | 155 | Computer Science and Engineering (Internet of Things) | practical | 105401P | Computer Organization & Architecture | 2.00
22 | IV | 22155126022 | 155 | Computer Science and Engineering (Internet of Things) | practical | 105402P | Design & Analysis of Algorithms | 2.00
22 | IV | 22155126022 | 155 | Computer Science and Engineering (Internet of Things) | practical | 105403P | Operating Systems | 2.00
22 | I | 22156148013 | 156 | Computer Science and Engineering (Networks) | theory | 100103 | CHEMISTRY | 4.00
22 | I | 22156148013 | 156 | Computer Science and Engineering (Networks) | theory | 100104 | PROGRAMMING FOR PROBLEM SOLVING | 3.00
22 | I | 22156148013 | 156 | Computer Science and Engineering (Networks) | theory | 100105 | WORKSHOP MANUFACTURING PRACTICES | 1.00
22 | I | 22156148013 | 156 | Computer Science and Engineering (Networks) | theory | 100106 | ENGLISH | 2.00
22 | I | 22156148013 | 156 | Computer Science and Engineering (Networks) | theory | 105102 | MATHEMATICS - I (CALCULUS AND LINEAR ALGEBRA) | 4.00
22 | I | 22156148013 | 156 | Computer Science and Engineering (Networks) | practical | 100103P | CHEMISTRY | 1.50
22 | I | 22156148013 | 156 | Computer Science and Engineering (Networks) | practical | 100104P | PROGRAMMING FOR PROBLEM SOLVING | 2.00
22 | I | 22156148013 | 156 | Computer Science and Engineering (Networks) | practical | 100105P | WORKSHOP MANUFACTURING PRACTICES | 2.00
22 | I | 22156148013 | 156 | Computer Science and Engineering (Networks) | practical | 100106P | ENGLISH | 1.00
22 | II | 22156148013 | 156 | Computer Science and Engineering (Networks) | theory | 100201 | BASIC ELECTRICAL ENGINEERING | 4.00
22 | II | 22156148013 | 156 | Computer Science and Engineering (Networks) | theory | 100202 | ENGINEERING GRAPHICS & DESIGN | 1.00
22 | II | 22156148013 | 156 | Computer Science and Engineering (Networks) | theory | 105201 | PHYSICS (SEMICONDUCTOR PHYSICS) | 4.00
22 | II | 22156148013 | 156 | Computer Science and Engineering (Networks) | theory | 105202 | MATHEMATICS - II (PROBABILITY AND STATISTICS) | 4.00
22 | II | 22156148013 | 156 | Computer Science and Engineering (Networks) | practical | 100201P | BASIC ELECTRICAL ENGINEERING | 1.00
22 | II | 22156148013 | 156 | Computer Science and Engineering (Networks) | practical | 100202P | ENGINEERING GRAPHICS & DESIGN | 2.00
22 | II | 22156148013 | 156 | Computer Science and Engineering (Networks) | practical | 105201P | PHYSICS (SEMICONDUCTOR PHYSICS) | 1.50
22 | III | 22156148013 | 156 | Computer Science and Engineering (Networks) | theory | 100302 | ANALOG ELECTRONIC CIRCUITS | 3.00
22 | III | 22156148013 | 156 | Computer Science and Engineering (Networks) | theory | 100304 | DATA STRUCTURE & ALGORITHMS | 3.00
22 | III | 22156148013 | 156 | Computer Science and Engineering (Networks) | theory | 100311 | MATHEMATICS-III (DIFFERENTIAL CALCULUS) | 2.00
22 | III | 22156148013 | 156 | Computer Science and Engineering (Networks) | theory | 100313 | OBJECT ORIENTED PROGRAMMING USING C++ | 3.00
22 | III | 22156148013 | 156 | Computer Science and Engineering (Networks) | theory | 100314 | TECHNICAL WRITING | 3.00
22 | III | 22156148013 | 156 | Computer Science and Engineering (Networks) | practical | 100302P | Analog Electronics Circuits Laboratory | 2.00
22 | III | 22156148013 | 156 | Computer Science and Engineering (Networks) | practical | 100304P | DATA STRUCTURE & ALGORITHMS | 2.00
22 | III | 22156148013 | 156 | Computer Science and Engineering (Networks) | practical | 100313P | OBJECT ORIENTED PROGRAMMING USING C++ | 2.00
22 | III | 22156148013 | 156 | Computer Science and Engineering (Networks) | practical | 100399P | Internship | 4.00
22 | IV | 22156148013 | 156 | Computer Science and Engineering (Networks) | theory | 100403 | Digital Electronics | 3.00
22 | IV | 22156148013 | 156 | Computer Science and Engineering (Networks) | theory | 100404 | Discrete Mathematics | 4.00
22 | IV | 22156148013 | 156 | Computer Science and Engineering (Networks) | theory | 100407 | Human Resource Development and Organizational Behavior | 3.00
22 | IV | 22156148013 | 156 | Computer Science and Engineering (Networks) | theory | 105401 | Computer Organization & Architecture | 3.00
22 | IV | 22156148013 | 156 | Computer Science and Engineering (Networks) | theory | 105402 | Design & Analysis of Algorithms | 3.00
22 | IV | 22156148013 | 156 | Computer Science and Engineering (Networks) | theory | 105403 | Operating Systems | 3.00
22 | IV | 22156148013 | 156 | Computer Science and Engineering (Networks) | practical | 100403P | Digital Electronics | 2.00
22 | IV | 22156148013 | 156 | Computer Science and Engineering (Networks) | practical | 105401P | Computer Organization & Architecture | 2.00
22 | IV | 22156148013 | 156 | Computer Science and Engineering (Networks) | practical | 105402P | Design & Analysis of Algorithms | 2.00
22 | IV | 22156148013 | 156 | Computer Science and Engineering (Networks) | practical | 105403P | Operating Systems | 2.00
22 | I | 22157127020 | 157 | Computer Science and Engineering (Artificial Intelligence and Machine Learning) | theory | 100103 | CHEMISTRY | 4.00
22 | I | 22157127020 | 157 | Computer Science and Engineering (Artificial Intelligence and Machine Learning) | theory | 100104 | PROGRAMMING FOR PROBLEM SOLVING | 3.00
22 | I | 22157127020 | 157 | Computer Science and Engineering (Artificial Intelligence and Machine Learning) | theory | 100105 | WORKSHOP MANUFACTURING PRACTICES | 1.00
22 | I | 22157127020 | 157 | Computer Science and Engineering (Artificial Intelligence and Machine Learning) | theory | 100106 | ENGLISH | 2.00
22 | I | 22157127020 | 157 | Computer Science and Engineering (Artificial Intelligence and Machine Learning) | theory | 105102 | MATHEMATICS - I (CALCULUS AND LINEAR ALGEBRA) | 4.00
22 | I | 22157127020 | 157 | Computer Science and Engineering (Artificial Intelligence and Machine Learning) | practical | 100103P | CHEMISTRY | 1.50
22 | I | 22157127020 | 157 | Computer Science and Engineering (Artificial Intelligence and Machine Learning) | practical | 100104P | PROGRAMMING FOR PROBLEM SOLVING | 2.00
22 | I | 22157127020 | 157 | Computer Science and Engineering (Artificial Intelligence and Machine Learning) | practical | 100105P | WORKSHOP MANUFACTURING PRACTICES | 2.00
22 | I | 22157127020 | 157 | Computer Science and Engineering (Artificial Intelligence and Machine Learning) | practical | 100106P | ENGLISH | 1.00
22 | II | 22157127020 | 157 | Computer Science and Engineering (Artificial Intelligence and Machine Learning) | theory | 100201 | BASIC ELECTRICAL ENGINEERING | 4.00
22 | II | 22157127020 | 157 | Computer Science and Engineering (Artificial Intelligence and Machine Learning) | theory | 100202 | ENGINEERING GRAPHICS & DESIGN | 1.00
22 | II | 22157127020 | 157 | Computer Science and Engineering (Artificial Intelligence and Machine Learning) | theory | 105201 | PHYSICS (SEMICONDUCTOR PHYSICS) | 4.00
22 | II | 22157127020 | 157 | Computer Science and Engineering (Artificial Intelligence and Machine Learning) | theory | 105202 | MATHEMATICS - II (PROBABILITY AND STATISTICS) | 4.00
22 | II | 22157127020 | 157 | Computer Science and Engineering (Artificial Intelligence and Machine Learning) | practical | 100201P | BASIC ELECTRICAL ENGINEERING | 1.00
22 | II | 22157127020 | 157 | Computer Science and Engineering (Artificial Intelligence and Machine Learning) | practical | 100202P | ENGINEERING GRAPHICS & DESIGN | 2.00
22 | II | 22157127020 | 157 | Computer Science and Engineering (Artificial Intelligence and Machine Learning) | practical | 105201P | PHYSICS (SEMICONDUCTOR PHYSICS) | 1.50
22 | III | 22157127020 | 157 | Computer Science and Engineering (Artificial Intelligence and Machine Learning) | theory | 100302 | ANALOG ELECTRONIC CIRCUITS | 3.00
22 | III | 22157127020 | 157 | Computer Science and Engineering (Artificial Intelligence and Machine Learning) | theory | 100304 | DATA STRUCTURE & ALGORITHMS | 3.00
22 | III | 22157127020 | 157 | Computer Science and Engineering (Artificial Intelligence and Machine Learning) | theory | 100311 | MATHEMATICS-III (DIFFERENTIAL CALCULUS) | 2.00
22 | III | 22157127020 | 157 | Computer Science and Engineering (Artificial Intelligence and Machine Learning) | theory | 100313 | OBJECT ORIENTED PROGRAMMING USING C++ | 3.00
22 | III | 22157127020 | 157 | Computer Science and Engineering (Artificial Intelligence and Machine Learning) | theory | 100314 | TECHNICAL WRITING | 3.00
22 | III | 22157127020 | 157 | Computer Science and Engineering (Artificial Intelligence and Machine Learning) | practical | 100302P | Analog Electronics Circuits Laboratory | 2.00
22 | III | 22157127020 | 157 | Computer Science and Engineering (Artificial Intelligence and Machine Learning) | practical | 100304P | DATA STRUCTURE & ALGORITHMS | 2.00
22 | III | 22157127020 | 157 | Computer Science and Engineering (Artificial Intelligence and Machine Learning) | practical | 100313P | OBJECT ORIENTED PROGRAMMING USING C++ | 2.00
22 | III | 22157127020 | 157 | Computer Science and Engineering (Artificial Intelligence and Machine Learning) | practical | 100399P | Internship | 4.00
22 | IV | 22157127020 | 157 | Computer Science and Engineering (Artificial Intelligence and Machine Learning) | theory | 100403 | Digital Electronics | 3.00
22 | IV | 22157127020 | 157 | Computer Science and Engineering (Artificial Intelligence and Machine Learning) | theory | 100404 | Discrete Mathematics | 4.00
22 | IV | 22157127020 | 157 | Computer Science and Engineering (Artificial Intelligence and Machine Learning) | theory | 100407 | Human Resource Development and Organizational Behavior | 3.00
22 | IV | 22157127020 | 157 | Computer Science and Engineering (Artificial Intelligence and Machine Learning) | theory | 105401 | Computer Organization & Architecture | 3.00
22 | IV | 22157127020 | 157 | Computer Science and Engineering (Artificial Intelligence and Machine Learning) | theory | 105402 | Design & Analysis of Algorithms | 3.00
22 | IV | 22157127020 | 157 | Computer Science and Engineering (Artificial Intelligence and Machine Learning) | theory | 105403 | Operating Systems | 3.00
22 | IV | 22157127020 | 157 | Computer Science and Engineering (Artificial Intelligence and Machine Learning) | practical | 100403P | Digital Electronics | 2.00
22 | IV | 22157127020 | 157 | Computer Science and Engineering (Artificial Intelligence and Machine Learning) | practical | 105401P | Computer Organization & Architecture | 2.00
22 | IV | 22157127020 | 157 | Computer Science and Engineering (Artificial Intelligence and Machine Learning) | practical | 105402P | Design & Analysis of Algorithms | 2.00
22 | IV | 22157127020 | 157 | Computer Science and Engineering (Artificial Intelligence and Machine Learning) | practical | 105403P | Operating Systems | 2.00
